Date,Open,High,Low,Close,Adj Close,Volume
03/01/2010,98.04550846,98.04550846,95.98399168,96.85751574,96.85751574,262013.3909
04/01/2010,97.34668921,105.0337009,97.34668921,103.2517118,103.2517118,1452593.081
05/01/2010,105.0337009,105.0686419,100.5612577,102.5878335,102.5878335,591426.1848
06/01/2010,102.9721841,112.0568343,102.7974793,111.462838,111.462838,1436136.751
07/01/2010,112.0568343,114.2930559,109.610967,112.9652993,112.9652993,1227785.305
10/01/2010,114.5027017,124.2162892,113.1050632,122.9234736,122.9234736,1599269.064
11/01/2010,122.504182,123.5873519,118.0666798,119.6739641,119.6739641,1101858.607
12/01/2010,120.4426653,125.3344,117.6473883,123.6222928,123.6222928,1016571.889
13/01/2010,124.2861711,125.3344,112.6857716,115.5858715,115.5858715,1437853.933
14/01/2010,119.743846,121.8403038,117.2979787,120.2330195,120.2330195,816663.2559
17/01/2010,120.7920749,122.504182,117.2979787,118.0666798,118.0666798,841705.497
18/01/2010,117.6823292,120.7920749,115.9003402,116.3895136,116.3895136,688733.1787
19/01/2010,114.8521113,118.3112666,114.6774065,115.5509305,115.5509305,721359.6413
20/01/2010,117.9967979,120.0583147,116.075045,118.9751448,118.9751448,653387.8441
21/01/2010,119.743846,119.743846,115.5858715,116.2497498,116.2497498,790190.0296
24/01/2010,117.9967979,117.9967979,115.5509305,115.9003402,115.9003402,581695.4854
25/01/2010,116.5292775,117.2630377,114.1532921,114.8521113,114.8521113,689305.5728
26/01/2010,114.1532921,121.0366616,114.1532921,118.9402039,118.9402039,764432.296
27/01/2010,119.3944364,123.0632374,119.3944364,121.8752447,121.8752447,1038465.963
28/01/2010,123.0282965,124.2861711,121.630658,122.7487688,122.7487688,759137.6507
31/01/2010,124.2512301,124.2512301,119.0450268,119.5691412,119.5691412,891789.9791
01/02/2010,120.7920749,121.4908941,118.5209123,119.2896135,119.2896135,596148.436
02/02/2010,120.7920749,124.9849904,119.3944364,123.5174699,123.5174699,1259410.078
03/02/2010,124.2512301,125.9633373,120.7920749,121.5607761,121.5607761,912109.969
04/02/2010,121.1414845,122.1198315,118.835381,119.2546725,119.2546725,551358.5991
07/02/2010,120.7920749,121.7704218,119.0450268,119.3245545,119.3245545,565239.1556
08/02/2010,120.0932556,121.0716026,118.5209123,118.80044,118.80044,329555.8925
09/02/2010,118.3811485,120.4426653,118.3462075,119.0799677,119.0799677,366904.6063
10/02/2010,117.2979787,122.4692411,117.2979787,119.3944364,119.3944364,462208.2209
11/02/2010,120.1631376,122.1897134,118.9751448,119.778787,119.778787,437022.8813
14/02/2010,122.0150086,124.2861711,120.0932556,122.574064,122.574064,859735.9106
15/02/2010,124.0765253,130.9249539,124.0765253,129.1429649,129.1429649,1409806.623
16/02/2010,130.9249539,130.9249539,124.390994,124.9500494,124.9500494,673421.637
17/02/2010,125.6838096,127.7103854,123.4126471,124.0066434,124.0066434,480524.8315
18/02/2010,124.2861711,125.3344,122.539123,123.9018205,123.9018205,519304.5305
22/02/2010,125.6838096,127.7802673,123.2379422,125.5091048,125.5091048,571821.6875
23/02/2010,127.7802673,127.7802673,123.9367615,124.5307578,124.5307578,400675.8571
24/02/2010,124.2861711,125.6838096,122.8535917,123.0981784,123.0981784,309808.2967
25/02/2010,122.574064,124.5656988,120.1281966,121.5607761,121.5607761,356029.1188
28/02/2010,122.539123,122.539123,117.2979787,118.9402039,118.9402039,291777.8831
01/03/2010,119.743846,120.4426653,118.0666798,118.5209123,118.5209123,242265.795
02/03/2010,119.0450268,120.4077243,116.7738642,117.4028015,117.4028015,334707.4392
03/03/2010,119.3944364,120.2330195,117.8220931,118.6257352,118.6257352,308091.1144
04/03/2010,119.0450268,122.1198315,118.3811485,121.3161893,121.3161893,217652.8495
07/03/2010,122.539123,122.7138278,119.9884328,120.1631376,120.1631376,172433.7171
08/03/2010,119.778787,119.8137279,118.0317389,118.3462075,118.3462075,219083.8347
09/03/2010,119.0450268,119.7089051,116.948569,117.3678606,117.3678606,215077.0762
10/03/2010,118.6257352,119.0450268,117.1582148,118.2064437,118.2064437,130505.8506
11/03/2010,119.0450268,119.1498497,117.2979787,117.4726835,117.4726835,123923.3187
14/03/2010,116.98351,117.8220931,112.9303584,113.8737644,113.8737644,232535.0957
15/03/2010,112.7905945,115.5509305,107.2349815,114.5725836,114.5725836,414699.5121
16/03/2010,114.8521113,119.0450268,114.8521113,118.4510304,118.4510304,284479.8586
18/03/2010,119.743846,119.743846,115.9003402,117.4726835,117.4726835,189176.244
21/03/2010,116.7039823,117.9967979,116.5292775,117.9967979,117.9967979,253284.3811
22/03/2010,119.8486689,121.1065435,118.0317389,120.5125472,120.5125472,431012.7434
23/03/2010,122.0848905,122.0848905,116.5991594,117.1232738,117.1232738,437881.4724
24/03/2010,119.743846,120.4077243,118.1715027,118.5907943,118.5907943,200910.3226
25/03/2010,118.0666798,119.3594954,117.3329196,117.7871521,117.7871521,178586.9535
28/03/2010,119.0450268,119.0450268,116.2497498,116.7039823,116.7039823,175009.4904
29/03/2010,116.5991594,116.9136281,114.8521113,115.5509305,115.5509305,187888.3573
30/03/2010,115.6208125,116.5292775,114.8521113,115.2015209,115.2015209,155977.3872
31/03/2010,115.9003402,117.2979787,114.3279969,116.5991594,116.5991594,215935.6673
01/04/2010,116.7738642,117.2979787,115.9003402,116.1099859,116.1099859,110758.2548
04/04/2010,117.2979787,117.2979787,114.188233,114.7123475,114.7123475,149824.1509
05/04/2010,114.3279969,115.4810486,112.2315391,112.8255355,112.8255355,148822.4612
06/04/2010,112.7556536,113.5942367,112.0568343,112.5809488,112.5809488,138090.0722
07/04/2010,112.4062439,113.8038824,111.0086055,113.2098861,113.2098861,82710.94479
08/04/2010,113.7689415,115.5509305,113.7689415,114.0484692,114.0484692,84571.22556
11/04/2010,113.8038824,113.9785872,112.4411849,112.6508307,112.6508307,152829.2198
12/04/2010,112.4062439,113.8038824,112.0568343,112.8954174,112.8954174,156692.8798
13/04/2010,113.8038824,114.8521113,113.4195318,113.5942367,113.5942367,97879.38795
15/04/2010,115.0268161,116.2148088,112.4062439,113.8388234,113.8388234,214361.5836
18/04/2010,113.8038824,113.8038824,110.8339006,111.1833103,111.1833103,241836.4995
19/04/2010,111.0086055,111.7074247,109.9603766,110.9037826,110.9037826,212215.1058
20/04/2010,110.3447272,111.7074247,107.1650996,107.8988598,107.8988598,499986.2303
21/04/2010,106.8506309,106.8506309,98.42985904,99.54796983,99.54796983,867892.5262
22/04/2010,100.351612,101.225136,99.0238554,99.12867829,99.12867829,351449.9661
25/04/2010,98.77926866,98.77926866,94.58635319,95.18034955,95.18034955,521737.2054
26/04/2010,96.33340131,96.33340131,92.24530872,93.25859663,93.25859663,501989.6096
27/04/2010,91.96578102,100.4564349,91.09225697,96.40328323,96.40328323,181448.9239
28/04/2010,94.58635319,96.33340131,93.88753395,94.83093993,94.83093993,228242.14
29/04/2010,95.28517244,95.28517244,94.0272978,94.55141223,94.55141223,228957.6326
03/05/2010,91.09225697,92.14048584,88.12227518,90.77778831,90.77778831,287341.829
04/05/2010,93.88753395,94.58635319,91.79107621,93.64294721,93.64294721,266020.1494
05/05/2010,94.23694357,94.58635319,91.26696178,91.6163714,91.6163714,264732.2627
06/05/2010,91.47660755,92.83930508,90.84767023,91.26696178,91.26696178,303225.7647
09/05/2010,91.16213889,91.75613525,90.42837869,90.49826061,90.49826061,296643.2328
10/05/2010,90.56814253,90.56814253,85.88605359,86.75957765,86.75957765,341146.8726
11/05/2010,88.96085827,90.74284735,85.71134878,87.80780652,87.80780652,300649.9914
12/05/2010,89.06568116,89.34520886,86.8993415,87.42345593,87.42345593,337569.4096
13/05/2010,87.59816074,89.62473655,87.59816074,88.26203903,88.26203903,257004.9426
16/05/2010,88.29697999,92.83930508,88.29697999,92.38507257,92.38507257,253141.2826
17/05/2010,91.09225697,95.28517244,91.09225697,93.50318336,93.50318336,303225.7647
18/05/2010,94.58635319,94.58635319,91.09225697,91.12719793,91.12719793,191608.9188
19/05/2010,91.09225697,91.75613525,89.34520886,89.83438233,89.83438233,303655.0603
20/05/2010,89.7645004,92.83930508,89.34520886,92.00072199,92.00072199,275750.8488
23/05/2010,94.23694357,98.35997712,93.88753395,97.66115787,97.66115787,561947.8896
24/05/2010,99.65279272,99.79255657,94.65623512,95.0405857,95.0405857,302796.4692
25/05/2010,94.58635319,96.29846034,92.48989546,93.11883278,93.11883278,166852.8748
26/05/2010,91.82601718,93.53812433,89.69461848,92.66460027,92.66460027,192753.707
30/05/2010,90.56814253,92.80436412,90.0440281,90.14885099,90.14885099,208637.6427
31/05/2010,90.39343772,91.09225697,89.51991367,89.7645004,89.7645004,292493.3757
01/06/2010,92.10554487,92.10554487,89.93920521,90.35849676,90.35849676,202198.2093
02/06/2010,90.25367387,91.79107621,89.72955944,89.97414618,89.97414618,193183.0025
03/06/2010,89.69461848,91.09225697,88.64638961,89.41509078,89.41509078,164706.397
06/06/2010,91.09225697,91.09225697,88.29697999,89.03074019,89.03074019,211642.7117
07/06/2010,90.39343772,90.91755216,86.20052225,87.14392823,87.14392823,180161.0372
08/06/2010,86.8993415,89.03074019,86.8993415,87.31863304,87.31863304,140808.9441
09/06/2010,86.96922342,87.59816074,85.85111263,86.20052225,86.20052225,303511.9618
10/06/2010,87.24875112,87.59816074,84.62817895,86.68969572,86.68969572,140379.6485
13/06/2010,89.34520886,92.80436412,86.54993187,88.82109442,88.82109442,125497.4024
14/06/2010,87.94757036,90.0440281,87.24875112,87.70298363,87.70298363,194613.9877
15/06/2010,86.96922342,88.4716848,86.93428246,87.42345593,87.42345593,169285.5496
16/06/2010,87.21381016,87.94757036,84.80288376,85.29205723,85.29205723,231819.603
17/06/2010,87.56321978,87.56321978,84.10406452,84.55829703,84.55829703,186457.3721
20/06/2010,84.10406452,86.51499091,83.40524527,84.13900548,84.13900548,155548.0917
21/06/2010,84.10406452,84.80288376,82.00760678,82.56666218,82.56666218,185169.4854
22/06/2010,83.40524527,83.75465489,82.00760678,82.74136699,82.74136699,127357.6832
23/06/2010,83.54500912,83.64983201,81.13408273,81.72807908,81.72807908,146819.0819
24/06/2010,83.75465489,83.75465489,80.60996829,80.85455503,80.85455503,184740.1898
27/06/2010,82.3570164,82.3570164,79.91114905,80.47020444,80.47020444,121490.6438
28/06/2010,80.26055867,80.57502733,79.2123298,79.63162135,79.63162135,100025.8658
29/06/2010,80.60996829,80.60996829,79.28221173,79.59668039,79.59668039,171002.7319
30/06/2010,79.38703461,82.3570164,78.54845152,79.2123298,79.2123298,156406.6828
04/07/2010,78.16410093,80.26055867,78.16410093,78.86292018,78.86292018,69545.88091
05/07/2010,78.51351056,83.40524527,78.33880574,82.49678025,82.49678025,106894.5947
06/07/2010,85.85111263,86.86440054,84.45347414,84.7679428,84.7679428,180304.1357
07/07/2010,85.46676204,85.50170301,81.65819716,82.3570164,82.3570164,71119.96464
08/07/2010,82.00760678,83.54500912,81.30878754,82.18231159,82.18231159,67971.79719
11/07/2010,81.30878754,81.6232562,78.51351056,79.91114905,79.91114905,111903.043
12/07/2010,79.03762499,80.57502733,78.51351056,79.98103097,79.98103097,63821.9401
13/07/2010,80.60996829,81.30878754,79.91114905,80.43526348,80.43526348,47365.61025
14/07/2010,80.60996829,80.60996829,79.87620808,79.98103097,79.98103097,75126.72321
15/07/2010,79.56173942,80.95937791,79.56173942,80.29549963,80.29549963,54234.33923
18/07/2010,81.6232562,82.00760678,80.74973214,81.37866946,81.37866946,65539.12234
19/07/2010,83.71971393,84.45347414,82.42689833,83.75465489,83.75465489,109470.3681
20/07/2010,83.4751272,92.14048584,83.4751272,91.16213889,91.16213889,597722.5197
21/07/2010,91.09225697,96.33340131,91.09225697,93.32847855,93.32847855,539481.4219
22/07/2010,91.44166659,93.50318336,85.92099455,90.35849676,90.35849676,287055.6319
25/07/2010,86.8993415,90.74284735,84.10406452,85.60652589,85.60652589,200337.9286
26/07/2010,83.05583565,90.70790638,82.00760678,89.93920521,89.93920521,538909.0278
27/07/2010,87.59816074,94.41164838,87.59816074,88.12227518,88.12227518,327266.3162
29/07/2010,86.54993187,87.49333786,84.10406452,85.50170301,85.50170301,129361.0624
01/08/2010,84.13900548,84.66311991,82.3570164,83.26548142,83.26548142,269168.3169
02/08/2010,83.57995008,84.7679428,82.18231159,82.95101276,82.95101276,270599.3021
03/08/2010,83.09077661,84.80288376,83.02089469,83.82453682,83.82453682,118914.8705
04/08/2010,82.70642603,83.92935971,82.46183929,83.64983201,83.64983201,157408.3724
05/08/2010,83.05583565,84.41853318,82.46183929,82.6365441,82.6365441,178300.7564
08/08/2010,82.70642603,83.37030431,82.00760678,82.14737063,82.14737063,159411.7517
09/08/2010,82.00760678,83.40524527,81.13408273,81.3437285,81.3437285,148106.9686
10/08/2010,81.30878754,84.10406452,80.99431888,82.28713448,82.28713448,145817.3923
11/08/2010,83.40524527,84.10406452,82.18231159,82.39195737,82.39195737,117054.5897
12/08/2010,81.69313812,82.70642603,81.69313812,82.25219352,82.25219352,50513.7777
16/08/2010,82.70642603,82.70642603,80.64490925,80.88949599,80.88949599,84571.22556
17/08/2010,82.3570164,82.3570164,79.91114905,80.26055867,80.26055867,93586.43234
18/08/2010,79.2123298,81.72807908,79.2123298,80.54008637,80.54008637,104032.6243
19/08/2010,83.37030431,83.37030431,79.94609001,80.60996829,80.60996829,165994.2837
22/08/2010,81.30878754,82.3570164,79.91114905,81.76302005,81.76302005,111903.043
23/08/2010,81.65819716,83.75465489,80.26055867,80.57502733,80.57502733,155691.1902
24/08/2010,82.67148506,82.67148506,80.60996829,81.72807908,81.72807908,174580.1949
25/08/2010,81.30878754,82.3570164,79.94609001,80.40032252,80.40032252,107323.8903
26/08/2010,80.60996829,81.97266582,80.26055867,80.47020444,80.47020444,97020.79683
29/08/2010,80.64490925,81.65819716,79.56173942,79.73644424,79.73644424,140379.6485
30/08/2010,81.65819716,82.3570164,79.2123298,79.42197557,79.42197557,103317.1317
31/08/2010,78.86292018,80.92443695,78.86292018,79.14244788,79.14244788,102172.3436
02/09/2010,80.60996829,80.95937791,78.9328021,79.87620808,79.87620808,126928.3876
05/09/2010,83.40524527,83.40524527,80.08585386,80.60996829,80.60996829,116625.2941
06/09/2010,82.00760678,82.00760678,78.86292018,79.17738884,79.17738884,105320.511
08/09/2010,79.73644424,79.73644424,78.51351056,78.54845152,78.54845152,139521.0574
13/09/2010,78.16410093,79.91114905,76.45199378,78.82797922,78.82797922,54091.24071
14/09/2010,78.51351056,78.86292018,77.57010458,78.09421901,78.09421901,63106.4475
15/09/2010,77.81469131,78.51351056,76.94116725,77.60504554,77.60504554,142096.8308
16/09/2010,77.53516361,79.45691654,77.53516361,78.96774307,78.96774307,73552.63949
19/09/2010,78.58339248,83.40524527,78.58339248,82.70642603,82.70642603,174007.8008
20/09/2010,84.45347414,85.15229338,79.59668039,81.93772486,81.93772486,111616.8459
21/09/2010,82.3570164,83.02089469,80.60996829,80.95937791,80.95937791,75842.21581
22/09/2010,83.75465489,84.06912355,79.35209365,79.84126712,79.84126712,89579.67377
23/09/2010,79.2123298,80.60996829,78.9328021,79.31715269,79.31715269,61246.16673
26/09/2010,80.26055867,80.26055867,78.65327441,78.86292018,78.86292018,64251.23566
27/09/2010,79.2123298,80.60996829,78.86292018,79.14244788,79.14244788,69402.78239
28/09/2010,80.57502733,81.30878754,78.89786114,79.17738884,79.17738884,78847.28474
29/09/2010,78.86292018,79.73644424,78.16410093,78.30386478,78.30386478,108039.3829
30/09/2010,78.86292018,78.86292018,77.81469131,77.88457324,77.88457324,97306.99387
03/10/2010,78.16410093,81.65819716,77.84963227,79.56173942,79.56173942,123494.0231
04/10/2010,80.60996829,82.32207544,78.23398286,80.60996829,80.60996829,115194.3089
05/10/2010,78.68821537,81.27384657,78.16410093,78.82797922,78.82797922,65109.82678
06/10/2010,78.86292018,80.60996829,77.11587207,78.30386478,78.30386478,104748.1169
07/10/2010,78.33880574,81.23890561,77.46528169,78.30386478,78.30386478,116339.0971
10/10/2010,77.18575399,78.86292018,73.62177584,76.52187571,76.52187571,77845.5951
11/10/2010,77.11587207,77.46528169,75.75317454,76.52187571,76.52187571,59385.88597
12/10/2010,75.75317454,77.46528169,75.54352876,75.89293839,75.89293839,119487.2645
13/10/2010,79.2123298,79.2123298,75.36882395,75.92787935,75.92787935,102172.3436
14/10/2010,75.71823358,77.01104918,75.01941433,75.96282031,75.96282031,75556.01877
18/10/2010,74.35553605,77.29057688,74.35553605,75.29894203,75.29894203,76271.51137
19/10/2010,75.01941433,76.66163956,74.35553605,74.63506375,74.63506375,70404.47204
20/10/2010,74.35553605,75.71823358,74.35553605,74.63506375,74.63506375,60530.67413
21/10/2010,73.62177584,75.19411914,73.44707103,74.4952999,74.4952999,125783.5994
24/10/2010,73.62177584,75.68329261,72.57354697,74.28565412,74.28565412,151827.5301
25/10/2010,73.62177584,74.94953241,73.27236622,73.86636258,73.86636258,95303.61459
26/10/2010,73.62177584,80.26055867,73.62177584,79.10750691,79.10750691,187172.8647
27/10/2010,82.00760678,82.25219352,78.86292018,79.17738884,79.17738884,132795.4269
28/10/2010,80.60996829,87.59816074,78.16410093,81.37866946,81.37866946,356601.5128
31/10/2010,77.29057688,83.40524527,75.71823358,76.17246609,76.17246609,131793.7373
01/11/2010,78.86292018,78.86292018,75.36882395,75.54352876,75.54352876,86860.80188
02/11/2010,75.15917818,76.0676432,71.87472773,73.9362445,73.9362445,122063.0379
03/11/2010,74.70494567,77.81469131,74.32059509,76.10258416,76.10258416,77273.20102
04/11/2010,75.36882395,77.11587207,74.32059509,74.91459144,74.91459144,50656.87622
07/11/2010,74.4952999,77.70986842,74.39047701,74.56518182,74.56518182,98594.88056
08/11/2010,76.76646244,76.76646244,73.27236622,73.3771891,73.3771891,97306.99387
09/11/2010,75.36882395,75.36882395,72.22413735,72.85307467,72.85307467,78704.18622
10/11/2010,72.29401927,73.62177584,71.90966869,72.78319275,72.78319275,76843.90545
11/11/2010,72.22413735,73.62177584,71.56025907,73.09766141,73.09766141,67256.30459
14/11/2010,72.99283852,74.32059509,72.99283852,73.3771891,73.3771891,71978.55576
15/11/2010,76.41705282,76.41705282,72.9229566,74.18083124,74.18083124,68973.48683
21/11/2010,78.51351056,78.51351056,73.76153969,75.12423722,75.12423722,68973.48683
22/11/2010,73.76153969,78.30386478,73.76153969,75.99776127,75.99776127,67828.69867
23/11/2010,74.32059509,78.86292018,74.32059509,77.57010458,77.57010458,184024.6972
24/11/2010,78.86292018,83.05583565,78.86292018,79.98103097,79.98103097,302796.4692
25/11/2010,78.1990419,82.00760678,77.46528169,77.98939612,77.98939612,142955.4219
28/11/2010,77.01104918,78.1990419,74.67000471,75.47364684,75.47364684,144386.4071
29/11/2010,76.0676432,76.0676432,73.6567168,74.18083124,74.18083124,81566.15663
30/11/2010,76.76646244,77.04599014,73.97118546,74.35553605,74.35553605,71263.06316
01/12/2010,72.99283852,76.0676432,72.99283852,73.58683488,73.58683488,110758.2548
02/12/2010,73.09766141,75.36882395,72.9229566,74.39047701,74.39047701,83998.83147
05/12/2010,72.22413735,75.01941433,71.90966869,72.60848794,72.60848794,95876.00867
06/12/2010,73.62177584,73.62177584,70.82649886,72.60848794,72.60848794,92727.84122
07/12/2010,73.62177584,74.63506375,70.82649886,71.38555426,71.38555426,98881.0776
08/12/2010,71.35061329,71.87472773,63.13948716,70.2325025,70.2325025,72550.94984
09/12/2010,73.27236622,73.27236622,70.5120302,71.31567233,71.31567233,36203.92566
12/12/2010,73.62177584,73.62177584,69.42886037,71.10602656,71.10602656,65968.4179
13/12/2010,74.28565412,74.28565412,71.17590848,71.90966869,71.90966869,48510.39842
14/12/2010,73.27236622,73.62177584,70.16262058,71.00120367,71.00120367,53089.55107
15/12/2010,69.81321095,73.23742526,69.81321095,70.75661694,70.75661694,29621.39372
19/12/2010,69.84815192,71.8048458,56.15129471,59.88997767,59.88997767,79992.0729
20/12/2010,71.31567233,74.67000471,61.74184867,68.62521824,68.62521824,43072.65464
21/12/2010,68.73004112,71.76990484,68.73004112,70.54697116,70.54697116,41927.86648
22/12/2010,73.62177584,73.62177584,68.45051343,70.33732539,70.33732539,32483.36413
23/12/2010,71.00120367,71.00120367,69.11439171,69.39391941,69.39391941,51229.2703
26/12/2010,68.48545439,70.47708924,68.3806315,69.28909652,69.28909652,30623.08337
27/12/2010,70.09273865,70.12767962,68.62521824,68.97462786,68.97462786,37062.51678
28/12/2010,71.83978677,71.87472773,69.18427363,71.24579041,71.24579041,53661.94515
29/12/2010,72.85307467,72.85307467,69.77826999,71.00120367,71.00120367,22180.27066
30/12/2010,69.42886037,71.52531811,69.42886037,71.03614463,71.03614463,50370.67918
02/01/2011,73.62177584,73.62177584,68.73004112,71.14096752,71.14096752,26616.32479
03/01/2011,70.16262058,71.10602656,69.60356518,70.37226635,70.37226635,18889.00469
04/01/2011,69.77826999,71.17590848,68.3806315,68.9396869,68.9396869,30766.18189
05/01/2011,68.20592669,70.47708924,67.68181226,69.77826999,69.77826999,23611.25587
06/01/2011,68.41557246,68.41557246,64.92147624,65.82994126,65.82994126,28476.60556
09/01/2011,66.98299301,66.98299301,57.26940551,59.6803319,59.6803319,28905.90112
10/01/2011,57.89834283,57.89834283,46.75217587,49.61733477,49.61733477,10446.19199
11/01/2011,59.64539094,68.31074958,54.4042466,68.03122188,68.03122188,81423.05811
12/01/2011,65.62029548,65.62029548,58.45739822,64.22265699,64.22265699,38922.79755
13/01/2011,62.12619926,64.46724373,61.39243905,61.8117306,61.8117306,27761.11296
16/01/2011,58.59716207,68.3806315,56.50070434,63.34913294,63.34913294,55092.93035
17/01/2011,62.47560888,63.13948716,59.71527286,60.16950537,60.16950537,50799.97474
18/01/2011,58.94657169,61.04302943,58.77186688,59.05139458,59.05139458,16742.52689
19/01/2011,57.96822475,58.28269341,52.65719849,53.46084062,53.46084062,18173.51209
20/01/2011,53.70542736,53.70542736,49.16310226,52.51743464,52.51743464,3434.36449
25/01/2011,53.35601773,62.26596311,52.69213945,61.8117306,61.8117306,64251.23566
26/01/2011,62.23102215,64.88653528,60.69361981,62.8250185,62.8250185,64680.53122
27/01/2011,61.8117306,63.13948716,58.24775245,60.79844269,60.79844269,42786.4576
30/01/2011,57.89834283,61.00808847,57.89834283,60.48397403,60.48397403,13594.35944
31/01/2011,58.91163073,59.64539094,58.667044,58.77186688,58.77186688,41927.86648
01/02/2011,58.667044,59.64539094,56.85011396,57.33928743,57.33928743,25185.33959
02/02/2011,57.33928743,57.33928743,55.62718028,56.18623568,56.18623568,22037.17214
03/02/2011,52.69213945,55.31271162,52.65719849,53.21625388,53.21625388,21894.07362
06/02/2011,49.16310226,52.65719849,46.36782528,49.23298419,49.23298419,88148.68857
07/02/2011,46.01841566,49.16310226,44.09666274,46.29794336,46.29794336,67971.79719
08/02/2011,47.41605415,50.91015037,44.97018679,49.33780707,49.33780707,74268.13209
09/02/2011,54.36930564,56.15129471,48.46428302,49.79203958,49.79203958,28905.90112
10/02/2011,45.703947,48.42934205,43.92195792,44.72560006,44.72560006,24040.55143
13/02/2011,41.82550019,42.24479174,35.64094987,35.74577276,35.74577276,58527.29484
14/02/2011,35.18671736,35.18671736,27.49970566,27.49970566,27.49970566,43931.24576
15/02/2011,24.70442868,31.69262113,20.16210359,26.94065027,26.94065027,60816.87117
20/02/2011,33.40472829,33.43966925,31.34321151,33.43966925,33.43966925,19461.39877
22/02/2011,36.93376547,41.51103153,33.78907887,38.68081359,38.68081359,126212.895
23/02/2011,36.93376547,38.68081359,35.57106795,36.09518238,36.09518238,25328.43811
24/02/2011,39.72904245,39.72904245,32.74085,33.54449213,33.54449213,34916.03898
27/02/2011,33.43966925,33.43966925,25.78759851,26.76594546,26.76594546,54806.73331
28/02/2011,23.30679019,27.81417432,20.47657225,21.59468304,21.59468304,44217.4428
